_id,name,fileName,url,thumbnailUrl,fileId,filePath,folder,mimeType,extension,size,width,height,alt,caption,focalPoint.x,focalPoint.y,contentHash,uploadedBy,deletedAt,deletedBy,external,originalUrl,createdAt,updatedAt,__v
6a6069f8ee5ababd488de20c,product management,product-management-6b8b2802.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/programs/product-management-6b8b2802.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/programs/product-management-6b8b2802.jpg,6a6069f85c7cd75eb8b6fddc,/careerveda/programs/product-management-6b8b2802.jpg,/careerveda/programs,image/jpeg,jpg,104192,1448,1086,,,0.5,0.5,3cce76826cfa8cb67e00209a0de09d516ece396b95f74d2edbe90eaef223cefd,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/product%20management.png,2026-07-22T06:58:00.104Z,2026-07-22T06:58:00.104Z,0
6a6069faee5ababd488de211,Business_analytics_images,Business_analytics_images-4145ed42.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/programs/Business_analytics_images-4145ed42.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/programs/Business_analytics_images-4145ed42.jpg,6a6069fa5c7cd75eb8b70388,/careerveda/programs/Business_analytics_images-4145ed42.jpg,/careerveda/programs,image/jpeg,jpg,82860,1122,1402,,,0.5,0.5,2f7da682818931a2cc27513153cd6338cd62f00911f449c4dba30430445e6931,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/Business_analytics_images.png,2026-07-22T06:58:02.183Z,2026-07-22T06:58:02.183Z,0
6a6069fcee5ababd488de216,Data_analytics,Data_analytics-ba31dcb9.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/programs/Data_analytics-ba31dcb9.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/programs/Data_analytics-ba31dcb9.jpg,6a6069fc5c7cd75eb8b70956,/careerveda/programs/Data_analytics-ba31dcb9.jpg,/careerveda/programs,image/jpeg,jpg,128546,1122,1402,,,0.5,0.5,d522107c0ba955c3c290419a54bda19a001699b75480f3710628c55f6c89d8a3,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/Data_analytics.png,2026-07-22T06:58:04.064Z,2026-07-22T06:58:04.064Z,0
6a6069feee5ababd488de21b,investing-banking-images,investing-banking-images-59ab0040.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/programs/investing-banking-images-59ab0040.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/programs/investing-banking-images-59ab0040.jpg,6a6069fe5c7cd75eb8b70f76,/careerveda/programs/investing-banking-images-59ab0040.jpg,/careerveda/programs,image/jpeg,jpg,124542,1122,1402,,,0.5,0.5,bd298a713ffd76f29ea79edca922d9fe1bd6c93519585c8f31efba58d57d3c7e,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/investing-banking-images.png,2026-07-22T06:58:06.082Z,2026-07-22T06:58:06.082Z,0
6a606a00ee5ababd488de220,data,data-c3b60741.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/programs/data-c3b60741.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/programs/data-c3b60741.jpg,6a606a005c7cd75eb8b7161b,/careerveda/programs/data-c3b60741.jpg,/careerveda/programs,image/jpeg,jpg,182674,1122,1402,,,0.5,0.5,fdd5eddc9ce42543b5ff9807d6bec04a8e113007dea3802ccab53573cf2ff071,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/data.png,2026-07-22T06:58:08.068Z,2026-07-22T06:58:08.068Z,0
6a606a01ee5ababd488de225,"ChatGPT Image Jul 13, 2026, 04_53_32 PM",ChatGPT-Image-Jul-13-2026-04_53_32-PM-fbacfde5.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/programs/ChatGPT-Image-Jul-13-2026-04_53_32-PM-fbacfde5.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/programs/ChatGPT-Image-Jul-13-2026-04_53_32-PM-fbacfde5.jpg,6a606a015c7cd75eb8b723f7,/careerveda/programs/ChatGPT-Image-Jul-13-2026-04_53_32-PM-fbacfde5.jpg,/careerveda/programs,image/jpeg,jpg,157214,1122,1402,,,0.5,0.5,29a8780dfb84edb22f84c1f52abd0491f8f3188d4387d6ccf74aa8fb330b57e8,,,,false,"https://ik.imagekit.io/anwnlsdyv/careerveda/ChatGPT%20Image%20Jul%2013,%202026,%2004_53_32%20PM.png",2026-07-22T06:58:09.944Z,2026-07-22T06:58:09.944Z,0
6a606a03ee5ababd488de22d,faculty2,faculty2-93539455.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/faculty/faculty2-93539455.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/faculty/faculty2-93539455.jpg,6a606a035c7cd75eb8b730b2,/careerveda/faculty/faculty2-93539455.jpg,/careerveda/faculty,image/jpeg,jpg,25156,1024,1024,,,0.5,0.5,dd73a564ea37ba102c691018c8de52a61addce1c3cc4ccbb05cda14fd936777c,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/faculty2.jpeg,2026-07-22T06:58:11.861Z,2026-07-22T06:58:11.861Z,0
6a606a05ee5ababd488de232,faculty1,faculty1-de594e86.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/faculty/faculty1-de594e86.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/faculty/faculty1-de594e86.jpg,6a606a055c7cd75eb8b735a9,/careerveda/faculty/faculty1-de594e86.jpg,/careerveda/faculty,image/jpeg,jpg,44904,831,858,,,0.5,0.5,7dfd65921d24c13f7b6a131c3aba147fc18e7d3384346e85b584224988e33f17,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/faculty1.jpeg,2026-07-22T06:58:13.641Z,2026-07-22T06:58:13.641Z,0
6a606a07ee5ababd488de237,faculty3,faculty3-1fbba623.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/faculty/faculty3-1fbba623.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/faculty/faculty3-1fbba623.jpg,6a606a075c7cd75eb8b73e1e,/careerveda/faculty/faculty3-1fbba623.jpg,/careerveda/faculty,image/jpeg,jpg,175876,900,1600,,,0.5,0.5,d3b11ee5cdc88a2bb8df6b3dba4d3299f83da7dddfaaa87cb70330a585eb5b9a,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/faculty3.jpeg,2026-07-22T06:58:15.555Z,2026-07-22T06:58:15.555Z,0
6a606a09ee5ababd488de23c,faculty4,faculty4-856a91e8.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/careerveda/faculty/faculty4-856a91e8.jpg,https://ik.imagekit.io/ojoijfoinsdnfoodsnf/tr:n-ik_ml_thumbnail/careerveda/faculty/faculty4-856a91e8.jpg,6a606a095c7cd75eb8b74581,/careerveda/faculty/faculty4-856a91e8.jpg,/careerveda/faculty,image/jpeg,jpg,213722,1148,1600,,,0.5,0.5,0d0a7bdf656fe184ceefc74ccbccc32efb5bf11d6693873bd1d31560f12c3e0b,,,,false,https://ik.imagekit.io/anwnlsdyv/careerveda/faculty4.jpeg,2026-07-22T06:58:17.560Z,2026-07-22T06:58:17.560Z,0
